BASE_YEAR,BOAT_NO,PRACE_NCNT,N1CK_NCNT,N2CK_NCNT,N3CK_NCNT,AVRG_CKSN_SCORE_VALUE,YUNDAE_RT,BEST_SAIL_TIME_VALUE,N2JU_BEST_TIME_VALUE,N3JU_BEST_TIME_VALUE
2020,B2018055,186,31,29,31,5.13,32.3,01:14.8,01:14.8,01:53.5
2020,B2018056,148,19,23,24,4.79,28.4,01:14.7,01:14.7,01:53.8
2020,B2018057,185,30,26,34,5.21,30.3,01:14.7,01:14.7,01:52.6
2020,B2018058,186,35,31,31,5.33,35.5,01:14.4,01:14.4,01:53.9
2020,B2018059,168,31,30,22,5.23,36.3,01:14.8,01:14.8,01:53.2
2020,B2018060,171,31,36,29,5.5,39.2,01:14.9,01:14.9,01:52.2
2020,B2018061,176,23,33,31,4.89,31.8,01:14.7,01:14.7,01:53.1
2020,B2018062,178,24,31,40,5.16,30.9,01:14.7,01:14.7,01:53.2
2020,B2018063,155,16,21,27,4.39,23.9,01:14.5,01:14.5,01:55.7
2020,B2018064,174,17,33,28,4.84,28.7,01:15.4,01:15.4,01:55.2
2020,B2018065,168,22,29,29,4.96,30.4,01:14.8,01:14.8,01:54.8
2020,B2018066,195,34,26,32,5.03,30.8,01:15.0,01:15.0,01:54.7
2020,B2018067,186,39,27,32,5.46,35.5,01:15.1,01:15.1,01:54.7
2020,B2018068,134,21,30,27,5.63,38.1,01:15.0,01:15.0,01:53.6
2020,B2018069,126,26,26,21,5.94,41.3,01:15.2,01:15.2,01:56.8
2020,B2018070,174,23,35,39,5.21,33.3,01:15.3,01:15.3,01:53.1
2020,B2018071,143,33,26,21,5.73,41.3,01:13.5,01:13.5,01:51.0
2020,B2018072,163,24,21,25,4.71,27.6,01:14.8,01:14.8,01:53.2
2020,B2018073,159,21,24,22,4.65,28.3,01:14.1,01:14.1,01:52.1
2020,B2018074,170,30,28,28,5.14,34.1,01:14.3,01:14.3,01:54.5
2020,B2018075,171,34,33,21,5.43,39.2,01:14.1,01:14.1,01:53.4
2020,B2018076,185,25,27,27,4.66,28.1,01:14.2,01:14.2,01:55.9
2020,B2018077,149,24,13,27,4.54,24.8,01:15.1,01:15.1,01:55.3
2020,B2018078,189,33,42,21,5.3,39.7,01:14.8,01:14.8,01:53.2
2020,B2018079,180,42,27,30,5.5,38.3,01:14.9,01:14.9,01:50.8
2020,B2018080,184,30,36,34,5.34,35.9,01:14.7,01:14.7,01:56.4
2020,B2018081,166,24,30,22,4.9,32.5,01:13.9,01:13.9,01:56.1
2020,B2018082,162,26,36,29,5.44,38.3,01:15.1,01:15.1,01:55.9
2020,B2018083,179,18,32,37,4.82,27.9,01:15.4,01:15.4,01:54.1
2020,B2018084,141,22,22,29,5.01,31.2,01:15.1,01:15.1,01:53.4
2020,B2018085,117,12,12,18,4.01,20.5,01:15.7,01:15.7,01:53.8
2020,B2018086,121,10,16,12,4.04,21.5,01:15.5,01:15.5,01:54.0
2020,B2018087,172,29,36,27,5.43,37.8,01:14.2,01:14.2,01:54.0
2020,B2018088,174,27,28,21,4.95,31.6,01:15.2,01:15.2,01:53.1
2020,B2018089,171,31,30,24,5.32,35.7,01:13.8,01:13.8,01:53.8
2020,B2018090,143,20,21,20,4.69,28.7,01:16.0,01:16.0,01:54.8
2020,B2018091,178,25,30,32,5.08,30.9,01:15.3,01:15.3,01:55.4
2020,B2018092,163,38,24,23,5.52,38,01:15.2,01:15.2,01:56.0
2020,B2018093,170,22,31,29,5.12,31.2,01:15.2,01:15.2,01:55.3
2020,B2018094,183,27,28,32,5.05,30.1,01:14.8,01:14.8,01:53.8
2020,B2018095,175,23,27,28,4.9,28.6,01:14.6,01:14.6,01:53.7
2020,B2018096,168,21,27,27,4.83,28.6,01:14.6,01:14.6,01:55.2
2020,B2018097,158,38,22,22,5.68,38,01:15.1,01:15.1,01:53.2
2020,B2018098,182,23,28,36,4.96,28,01:14.8,01:14.8,01:53.3
2020,B2018099,147,43,17,28,6.07,40.8,01:13.3,01:13.3,01:53.1
2020,B2018100,174,29,27,33,5.18,32.2,01:15.3,01:15.3,01:53.2
2020,B2018101,185,30,36,30,5.35,35.7,01:14.9,01:14.9,01:53.5
2020,B2018102,136,36,26,21,6.21,45.6,01:14.2,01:14.2,01:52.7
2020,B2018103,112,10,24,10,4.46,30.4,01:16.4,01:16.4,01:54.1
2020,B2018104,183,27,29,26,4.98,30.6,01:15.8,01:15.8,01:52.5
2020,B2018105,179,28,33,34,5.45,34.1,01:14.7,01:14.7,01:53.3
2020,B2018106,165,32,40,29,5.88,43.6,01:15.4,01:15.4,01:53.6
2020,B2018108,147,28,19,30,5.41,32,01:14.7,01:14.7,01:53.2
2020,B2018107,161,22,24,34,5.06,28.6,01:15.1,01:15.1,01:55.2
2020,B2018109,185,29,33,27,5.06,33.5,01:14.7,01:14.7,01:54.4
2020,B2018037,192,30,37,40,5.33,34.9,01:13.6,01:13.6,01:55.0
2020,B2018036,121,25,14,17,5.36,32.2,01:15.2,01:15.2,01:52.7
2020,B2018035,150,19,27,20,4.74,30.7,01:14.7,01:14.7,01:52.4
2020,B2018034,188,37,31,25,5.21,36.2,01:14.9,01:14.9,01:53.6
2020,B2018033,178,29,32,25,5.13,34.3,01:14.4,01:14.4,01:53.9
2020,B2018032,166,25,31,39,5.6,33.7,01:15.0,01:15.0,01:52.6
2020,B2018031,173,35,23,31,5.34,33.5,01:15.1,01:15.1,01:53.7
2020,B2018030,173,30,34,25,5.45,37,01:15.0,01:15.0,01:54.1
2020,B2018029,173,28,27,25,4.97,31.8,01:14.7,01:14.7,01:53.5
2020,B2018028,153,36,25,31,5.96,39.9,01:14.7,01:14.7,01:54.3
2020,B2018027,154,41,26,22,5.94,43.5,01:13.9,01:13.9,01:53.9
2020,B2018026,145,15,15,22,4.08,20.7,01:14.2,01:14.2,01:55.5
2020,B2018025,150,29,26,37,5.85,36.7,01:14.7,01:14.7,01:51.8
2020,B2018024,151,26,26,25,5.19,34.4,01:14.8,01:14.8,01:53.5
2020,B2018023,162,27,36,28,5.62,38.9,01:14.9,01:14.9,01:54.3
2020,B2018022,151,24,32,21,5.29,37.1,01:14.3,01:14.3,01:53.7
2020,B2018021,173,39,28,28,5.53,38.7,01:14.6,01:14.6,01:54.6
2020,B2018020,170,24,34,33,5.26,34.1,01:15.4,01:15.4,01:52.7
2020,B2018019,159,44,27,33,6.3,44.7,01:14.1,01:14.1,01:51.4
2020,B2018018,164,31,24,33,5.24,33.5,01:13.7,01:13.7,01:54.9
2020,B2018017,167,23,35,22,4.96,34.7,01:15.4,01:15.4,01:54.0
2020,B2018016,198,41,31,32,5.44,36.4,01:14.4,01:14.4,01:54.5
2020,B2018015,162,22,25,23,4.73,29,01:14.7,01:14.7,01:55.7
2020,B2018014,190,33,37,35,5.37,36.8,01:15.0,01:15.0,01:54.2
2020,B2018013,187,33,23,35,5.07,29.9,01:14.9,01:14.9,01:55.4
2020,B2018012,132,12,24,24,4.73,27.3,01:15.9,01:15.9,01:55.5
2020,B2018011,175,35,26,26,5.23,34.9,01:14.7,01:14.7,01:52.8
2020,B2018010,164,24,26,29,5.04,30.5,01:14.7,01:14.7,01:54.6
2020,B2018009,180,24,27,31,4.88,28.3,01:14.6,01:14.6,01:53.7
2020,B2018008,159,23,19,22,4.71,26.4,01:14.2,01:14.2,01:54.4
2020,B2018007,170,35,31,39,5.95,38.8,01:13.9,01:13.9,01:52.4
2020,B2018006,169,24,31,31,5.17,32.5,01:15.0,01:15.0,01:54.6
2020,B2018110,145,25,22,22,4.94,32.4,01:15.0,01:15.0,01:53.8
2020,B2020001,4,0,2,0,5.5,50,01:32.6,01:32.6,:.
2020,B2018005,179,36,34,23,5.32,39.1,01:14.1,01:14.1,01:53.5
2020,B2018004,147,17,25,26,4.86,28.6,01:15.4,01:15.4,01:53.1
2020,B2018003,133,14,18,13,4.08,24.1,01:15.4,01:15.4,01:53.5
2020,B2018002,163,32,30,26,5.52,38,01:14.3,01:14.3,01:50.8
2020,B2016001,181,31,26,38,5.31,31.5,01:15.2,01:15.2,02:00.0
2020,B2016002,197,41,35,39,5.92,38.6,01:15.4,01:15.4,01:57.3
2020,B2016003,213,51,29,30,5.46,37.6,01:15.7,01:15.7,01:54.8
2020,B2016004,89,21,12,15,5.45,37.1,01:15.6,01:15.6,01:53.9
2020,B2016005,213,64,39,25,6.14,48.4,01:15.0,01:15.0,01:55.0
2020,B2016006,181,43,32,28,5.72,41.4,01:15.4,01:15.4,01:59.7
2020,B2016007,216,40,41,48,5.67,37.5,01:14.0,01:14.0,01:57.3
2020,B2016008,212,46,42,34,5.63,41.5,01:14.8,01:14.8,01:55.4
2020,B2016009,186,30,29,34,5.19,31.7,01:15.6,01:15.6,01:56.2
2020,B2016010,200,32,34,44,5.4,33,01:15.4,01:15.4,01:55.0
2020,B2016011,217,39,33,38,5.29,33.2,01:15.7,01:15.7,02:01.0
2020,B2016012,149,21,27,23,5.01,32.2,01:15.0,01:15.0,01:55.3
2020,B2016013,192,23,34,25,4.76,29.7,01:14.8,01:14.8,01:59.7
2020,B2016014,158,13,31,24,4.55,27.8,01:15.0,01:15.0,01:56.6
2020,B2016015,201,32,37,38,5.33,34.3,01:15.6,01:15.6,01:57.3
2020,B2016016,213,32,38,47,5.32,32.9,01:15.1,01:15.1,01:58.9
2020,B2016017,195,33,47,41,5.87,41,01:14.9,01:14.9,01:56.2
2020,B2016018,221,39,33,40,5.33,32.6,01:15.5,01:15.5,01:55.9
2020,B2016019,208,40,37,27,5.33,37,01:15.9,01:15.9,01:55.7
2020,B2016020,154,10,16,24,4.01,16.9,01:17.6,01:17.6,02:00.5
2020,B2016021,209,35,26,45,5.09,29.2,01:15.6,01:15.6,01:55.1
2020,B2016022,186,33,21,31,4.97,29,01:15.1,01:15.1,01:55.8
2020,B2016023,17,4,5,0,5.65,52.9,01:16.7,01:16.7,01:53.0
2020,B2016024,161,15,20,28,4.3,21.7,01:16.6,01:16.6,01:56.8
2020,B2016025,88,3,4,11,2.99,8,01:17.6,01:17.6,01:59.7
2020,B2016026,205,40,46,41,5.76,42,01:15.0,01:15.0,01:56.5
2020,B2016027,198,43,34,34,5.67,38.9,01:15.8,01:15.8,01:53.7
2020,B2016028,200,30,36,33,5.18,33,01:15.2,01:15.2,01:55.1
2020,B2016029,183,19,22,37,4.63,22.4,01:16.6,01:16.6,02:00.4
2020,B2016030,194,37,35,28,5.24,37.1,01:15.4,01:15.4,01:56.8
2020,B2016031,215,30,36,38,5.07,30.7,01:15.7,01:15.7,01:58.8
2020,B2016032,184,21,26,28,4.41,25.5,01:16.8,01:16.8,01:55.2
2020,B2016033,207,36,49,39,5.85,41.1,01:16.0,01:16.0,01:56.7
2020,B2016034,197,36,28,34,5.24,32.5,01:16.0,01:16.0,01:56.9
2020,B2016035,215,37,33,40,5.35,32.6,01:14.7,01:14.7,01:57.8
2020,B2016036,162,14,24,22,4.18,23.5,01:15.4,01:15.4,01:59.5
2020,B2016037,177,16,23,36,4.6,22,01:15.3,01:15.3,01:57.4
2020,B2016038,213,42,43,37,5.72,39.9,01:15.3,01:15.3,01:55.5
2020,B2016039,206,34,38,31,5.19,35,01:15.1,01:15.1,01:56.1
2020,B2016040,69,9,11,11,4.71,29,01:16.9,01:16.9,01:53.8
2020,B2016041,227,29,40,36,4.98,30.4,01:16.2,01:16.2,01:57.5
2020,B2016042,83,16,14,14,5.43,36.1,01:15.6,01:15.6,01:53.3
2020,B2016043,199,42,24,34,5.31,33.2,01:15.7,01:15.7,02:01.5
2020,B2016044,89,12,15,17,5.04,30.3,01:15.3,01:15.3,01:55.9
2020,B2016045,184,44,36,31,6.02,43.5,01:14.9,01:14.9,01:57.2
2020,B2016046,221,38,39,24,5.1,34.8,01:15.3,01:15.3,01:57.7
2020,B2016047,129,13,17,18,4.24,23.3,01:17.1,01:17.1,01:58.9
2020,B2016048,151,12,17,26,4.07,19.2,01:16.4,01:16.4,01:58.6
2020,B2016049,159,36,37,22,5.89,45.9,01:16.1,01:16.1,01:55.7
2020,B2016050,155,17,29,28,4.88,29.7,01:15.7,01:15.7,01:58.4
2020,B2016051,116,19,18,21,5.09,31.9,01:15.8,01:15.8,01:54.8
2020,B2020002,4,1,0,0,4.25,25,01:32.5,01:32.5,:.
2020,B2020004,0,0,0,0,0,0,0:.,0:.,:.
2020,B2020005,0,0,0,0,0,0,0:.,0:.,:.
2020,B2020006,2,0,0,0,3,0,01:36.3,01:36.3,:.
2020,B2020007,2,0,1,0,4.5,50,01:34.3,01:34.3,:.
2020,B2020008,4,0,1,0,3,25,01:33.0,01:33.0,:.
2020,B2020009,4,2,0,1,7.5,50,01:31.8,01:31.8,:.
2020,B2020010,2,0,0,1,4,0,01:36.9,01:36.9,:.
2020,B2020011,4,2,2,0,9,100,01:30.5,01:30.5,:.
2020,B2020012,3,1,1,0,6.67,66.7,01:33.2,01:33.2,:.
2020,B2020013,3,1,2,0,8.67,100,01:15.7,01:15.7,:.
2020,B2020014,2,0,0,0,3,0,01:34.5,01:34.5,:.
2020,B2020015,2,0,0,1,4,0,01:34.7,01:34.7,:.
2020,B2020016,2,0,1,0,6,50,01:33.3,01:33.3,:.
2020,B2020017,2,1,0,1,8,50,01:33.8,01:33.8,:.
2020,B2020018,2,0,1,1,7,50,01:33.2,01:33.2,:.
2020,B2020019,2,1,0,0,6,50,01:31.6,01:31.6,:.
2020,B2020020,0,0,0,0,0,0,0:.,0:.,:.
2020,B2020021,2,0,0,0,1.5,0,01:36.9,01:36.9,:.
2020,B2020022,1,0,0,0,2,0,01:34.6,01:34.6,:.
2020,B2020023,4,0,1,1,4,25,01:33.3,01:33.3,:.
2020,B2020024,2,0,0,0,2,0,01:37.6,01:37.6,:.
2020,B2020025,2,0,0,0,3,0,01:36.9,01:36.9,:.
2020,B2020026,4,0,1,1,4.75,25,01:34.4,01:34.4,:.
2020,B2020027,4,0,1,0,3.75,25,01:32.5,01:32.5,:.
2020,B2020028,5,1,0,3,6.4,20,01:14.6,01:14.6,:.
2020,B2020029,2,1,1,0,9,100,01:31.5,01:31.5,:.
2020,B2020030,2,1,0,0,7,50,01:31.2,01:31.2,:.
2020,B2020031,4,0,1,0,3,25,01:32.1,01:32.1,:.
2020,B2020032,4,2,0,0,6.5,50,01:31.1,01:31.1,:.
2020,B2020033,2,1,0,0,6,50,01:32.3,01:32.3,:.
2020,B2020034,3,0,0,0,1,0,01:20.3,01:20.3,:.
2020,B2020035,2,1,0,0,6,50,01:32.8,01:32.8,:.
2020,B2020036,2,0,0,0,1,0,01:38.3,01:38.3,:.
2020,B2020037,0,0,0,0,0,0,0:.,0:.,:.
2020,B2020038,3,0,0,1,3.67,0,01:17.0,01:17.0,:.
2020,B2020039,2,0,0,0,2.5,0,01:36.3,01:36.3,:.
2020,B2020040,2,0,0,1,4,0,01:33.2,01:33.2,:.
2020,B2020041,5,2,0,1,6,40,01:19.4,01:19.4,:.
2020,B2020042,2,0,0,1,5,0,01:34.0,01:34.0,:.
2020,B2020043,2,0,2,0,8,100,01:32.9,01:32.9,:.
2020,B2020044,2,1,0,1,8,50,01:30.5,01:30.5,:.
2020,B2020045,4,0,2,1,6,50,01:32.6,01:32.6,:.
2020,B2020046,2,0,2,0,8,100,01:33.5,01:33.5,:.
2020,B2020047,2,2,0,0,10,100,01:31.0,01:31.0,:.
2020,B2020048,2,0,1,1,7,50,01:32.7,01:32.7,:.
2020,B2020049,2,1,0,0,7,50,01:31.9,01:31.9,:.
2020,B2020050,2,0,0,0,1.5,0,01:36.9,01:36.9,:.
2020,B2020051,4,0,1,0,3.75,25,01:32.4,01:32.4,:.
2020,B2020052,2,1,1,0,9,100,01:30.7,01:30.7,:.
2020,B2020053,2,0,1,1,7,50,01:34.1,01:34.1,:.
2020,B2020054,2,0,0,0,1.5,0,01:37.7,01:37.7,:.
2020,B2020055,2,1,0,1,8,50,01:30.0,01:30.0,:.
2020,B2020056,5,1,0,0,4.6,20,01:31.8,01:31.8,:.
2020,B2020057,3,1,0,1,6,33.3,01:18.0,01:18.0,:.
2020,B2020058,4,0,0,2,3.5,0,01:33.8,01:33.8,:.
2020,B2020059,5,1,3,0,7.6,80,01:13.8,01:13.8,:.
2020,B2020060,2,0,0,0,3,0,01:34.4,01:34.4,:.
2020,B2020061,5,1,1,1,6,40,01:32.0,01:32.0,:.
2020,B2020062,2,0,2,0,8,100,01:15.5,01:15.5,:.
2020,B2020063,2,0,0,0,2.5,0,01:36.1,01:36.1,:.
2020,B2020064,5,2,1,2,8,60,01:30.5,01:30.5,:.
2020,B2020065,3,1,1,1,8,66.7,01:32.5,01:32.5,:.
2020,B2020066,2,0,0,1,3.5,0,01:34.2,01:34.2,:.
2020,B2020067,2,0,0,0,1.5,0,01:36.8,01:36.8,:.
2020,B2020068,3,0,0,0,4,0,01:18.4,01:18.4,:.
2020,B2020069,2,0,0,1,5,0,01:35.2,01:35.2,:.
2020,B2020070,4,0,1,1,4.5,25,01:19.4,01:19.4,:.
2020,B2020071,5,2,1,1,7,60,01:19.5,01:19.5,:.
2020,B2020072,4,0,0,2,4.5,0,01:34.7,01:34.7,:.
2020,B2020073,4,0,0,0,1.5,0,01:36.5,01:36.5,:.
2020,B2020074,4,0,0,0,2.25,0,01:20.2,01:20.2,:.
2020,B2020075,4,0,0,1,3.25,0,01:19.7,01:19.7,:.
2020,B2020076,4,2,1,1,8.5,75,01:17.4,01:17.4,:.
2020,B2020077,2,0,0,0,1.5,0,01:35.3,01:35.3,:.
2020,B2020078,2,0,0,1,4,0,01:35.3,01:35.3,:.
2020,B2020079,5,0,1,2,5.2,20,01:16.1,01:16.1,:.
2020,B2020080,2,0,0,0,2,0,01:35.9,01:35.9,:.
2020,B2020081,2,0,0,0,1.5,0,01:36.2,01:36.2,:.
2020,B2020082,3,1,0,2,7.33,33.3,01:16.6,01:16.6,:.
2020,B2020083,0,0,0,0,0,0,0:.,0:.,:.
2020,B2020084,2,1,1,0,9,100,01:32.4,01:32.4,:.
2020,B2020085,2,0,0,1,3,0,01:34.6,01:34.6,:.
2020,B2020086,2,0,0,0,2.5,0,01:34.4,01:34.4,:.
2020,B2020087,2,1,0,0,7,50,01:31.8,01:31.8,:.
2020,B2020088,2,0,1,0,4.5,50,01:35.0,01:35.0,:.
2020,B2020089,2,1,0,0,7,50,01:32.3,01:32.3,:.
2020,B2020090,5,2,0,0,6,40,01:14.5,01:14.5,:.
2020,B2020003,2,0,1,1,7,50,01:33.3,01:33.3,:.
2020,B2020091,5,1,2,1,6.6,60,01:15.5,01:15.5,:.
2020,B2020092,4,2,0,1,7.5,50,01:15.1,01:15.1,:.
2020,B2020093,3,1,0,0,4.33,33.3,01:31.5,01:31.5,:.
2020,B2020094,3,0,1,0,5.33,33.3,01:17.4,01:17.4,:.
2020,B2020095,4,0,1,1,5.5,25,01:33.8,01:33.8,:.
2020,B2020096,3,1,0,1,6.67,33.3,01:17.3,01:17.3,:.
2020,B2020097,4,1,0,0,4.75,25,01:33.7,01:33.7,:.
2020,B2020098,2,0,1,0,4.5,50,01:32.6,01:32.6,:.
2020,B2020099,4,1,1,2,7.5,50,01:16.5,01:16.5,:.
2020,B2020101,5,0,1,2,5,20,01:32.3,01:32.3,:.
2020,B2020102,1,0,0,1,6,0,01:34.7,01:34.7,:.
2020,B2020103,5,0,0,0,2.8,0,01:18.0,01:18.0,:.
2020,B2020104,3,3,0,0,10,100,01:27.2,01:27.2,:.
2020,B2020105,2,0,0,0,0.5,0,01:38.3,01:38.3,:.
2020,B2020106,4,0,0,0,1.25,0,01:21.2,01:21.2,:.
2020,B2020107,2,0,0,0,1.5,0,01:36.9,01:36.9,:.
2020,B2020108,5,0,1,0,3.6,20,01:18.1,01:18.1,:.
2020,B2020109,4,1,1,1,6.5,50,01:17.6,01:17.6,:.
2020,B2020110,4,0,2,1,6,50,01:15.0,01:15.0,:.
2020,B2016098,165,19,28,27,4.99,28.5,01:16.4,01:16.4,01:58.2
2020,B2016097,135,21,22,22,5.02,31.9,01:15.7,01:15.7,01:57.6
2020,B2016096,175,17,27,27,4.5,25.1,01:15.1,01:15.1,01:56.3
2020,B2016095,198,38,28,37,5.34,33.3,01:15.5,01:15.5,01:57.7
2020,B2016094,201,31,33,36,5.12,31.8,01:15.4,01:15.4,01:54.8
2020,B2016093,173,23,24,27,4.68,27.2,01:15.7,01:15.7,02:00.5
2020,B2016092,197,30,39,34,5.28,35,01:15.4,01:15.4,01:54.5
2020,B2016091,171,36,30,28,5.54,38.6,01:15.8,01:15.8,01:57.6
2020,B2016090,173,25,26,26,5.02,29.5,01:15.4,01:15.4,01:58.0
2020,B2016089,206,54,45,33,6.22,48.1,01:14.4,01:14.4,01:58.9
2020,B2016088,209,44,31,30,5.4,35.9,01:14.6,01:14.6,01:59.2
2020,B2018001,156,32,30,26,5.79,39.7,01:14.1,01:14.1,01:52.4
2020,B2016110,197,38,39,26,5.36,39.1,01:15.7,01:15.7,02:03.1
2020,B2016109,192,31,23,26,4.68,28.1,01:15.5,01:15.5,02:01.6
2020,B2016108,195,25,32,28,4.66,29.2,01:15.9,01:15.9,01:58.2
2020,B2016107,217,53,32,33,5.6,39.2,01:14.6,01:14.6,01:58.4
2020,B2016106,189,18,26,41,4.6,23.3,01:14.9,01:14.9,02:00.1
2020,B2016105,184,26,25,26,4.71,27.7,01:16.0,01:16.0,02:00.8
2020,B2016104,218,43,40,39,5.56,38.1,01:16.5,01:16.5,01:55.6
2020,B2016087,162,24,29,23,4.98,32.7,01:15.1,01:15.1,02:00.2
2020,B2016086,210,42,31,29,5.34,34.8,01:14.7,01:14.7,01:56.7
2021,B2018082,162,26,36,29,5.44,38.3,01:15.1,01:15.1,01:55.9
2021,B2016026,205,40,46,41,5.76,42,01:15.0,01:15.0,01:56.5
2021,B2016027,198,43,34,34,5.67,38.9,01:15.8,01:15.8,01:53.7
2021,B2016028,200,30,36,33,5.18,33,01:15.2,01:15.2,01:55.1
2021,B2016029,183,19,22,37,4.63,22.4,01:16.6,01:16.6,02:00.4
2021,B2016030,194,37,35,28,5.24,37.1,01:15.4,01:15.4,01:56.8
2021,B2016031,215,30,36,38,5.07,30.7,01:15.7,01:15.7,01:58.8
2021,B2016032,184,21,26,28,4.41,25.5,01:16.8,01:16.8,01:55.2
2021,B2016033,207,36,49,39,5.85,41.1,01:16.0,01:16.0,01:56.7
2021,B2016034,197,36,28,34,5.24,32.5,01:16.0,01:16.0,01:56.9
2021,B2016035,215,37,33,40,5.35,32.6,01:14.7,01:14.7,01:57.8
2021,B2016036,162,14,24,22,4.18,23.5,01:15.4,01:15.4,01:59.5
2021,B2016037,177,16,23,36,4.6,22,01:15.3,01:15.3,01:57.4
2021,B2016038,213,42,43,37,5.72,39.9,01:15.3,01:15.3,01:55.5
2021,B2016039,206,34,38,31,5.19,35,01:15.1,01:15.1,01:56.1
2021,B2016040,69,9,11,11,4.71,29,01:16.9,01:16.9,01:53.8
2021,B2016041,227,29,40,36,4.98,30.4,01:16.2,01:16.2,01:57.5
2021,B2016042,83,16,14,14,5.43,36.1,01:15.6,01:15.6,01:53.3
2021,B2016043,199,42,24,34,5.31,33.2,01:15.7,01:15.7,02:01.5
2021,B2016076,195,31,35,32,5.25,33.8,01:14.7,01:14.7,01:58.2
2021,B2016044,89,12,15,17,5.04,30.3,01:15.3,01:15.3,01:55.9
2021,B2016045,184,44,36,31,6.02,43.5,01:14.9,01:14.9,01:57.2
2021,B2016046,221,38,39,24,5.1,34.8,01:15.3,01:15.3,01:57.7
2021,B2016047,129,13,17,18,4.24,23.3,01:17.1,01:17.1,01:58.9
2021,B2016048,151,12,17,26,4.07,19.2,01:16.4,01:16.4,01:58.6
2021,B2016049,159,36,37,22,5.89,45.9,01:16.1,01:16.1,01:55.7
2021,B2016050,155,17,29,28,4.88,29.7,01:15.7,01:15.7,01:58.4
2021,B2016051,116,19,18,21,5.09,31.9,01:15.8,01:15.8,01:54.8
2021,B2016052,205,38,34,46,5.68,35.1,01:15.0,01:15.0,01:58.4
2021,B2016053,168,19,27,29,4.68,27.4,01:16.1,01:16.1,01:53.8
2021,B2016054,190,20,30,29,4.58,26.3,01:16.2,01:16.2,02:02.0
2021,B2016055,208,48,43,29,5.87,43.8,01:15.0,01:15.0,01:52.2
2021,B2016056,199,39,32,32,5.4,35.7,01:14.9,01:14.9,02:03.9
2021,B2016057,183,24,35,25,4.82,32.2,01:15.7,01:15.7,01:55.8
2021,B2016058,199,34,31,40,5.28,32.7,01:15.7,01:15.7,01:55.2
2021,B2016059,140,32,26,24,5.84,41.4,01:13.6,01:13.6,01:57.8
2021,B2016060,216,36,33,35,5,31.9,01:15.2,01:15.2,01:57.9
2021,B2018030,173,30,34,25,5.45,37,01:15.0,01:15.0,01:54.1
2021,B2018031,173,35,23,31,5.34,33.5,01:15.1,01:15.1,01:53.7
2021,B2018032,166,25,31,39,5.6,33.7,01:15.0,01:15.0,01:52.6
2021,B2018033,178,29,32,25,5.13,34.3,01:14.4,01:14.4,01:53.9
2021,B2018034,188,37,31,25,5.21,36.2,01:14.9,01:14.9,01:53.6
2021,B2018035,150,19,27,20,4.74,30.7,01:14.7,01:14.7,01:52.4
2021,B2018036,121,25,14,17,5.36,32.2,01:15.2,01:15.2,01:52.7
2021,B2018037,192,30,37,40,5.33,34.9,01:13.6,01:13.6,01:55.0
2021,B2018038,185,30,35,27,5.19,35.1,01:14.5,01:14.5,01:56.7
2021,B2018039,177,27,25,29,4.77,29.4,01:14.7,01:14.7,01:53.0
2021,B2018040,176,28,32,23,5.08,34.1,01:15.1,01:15.1,01:54.8
2021,B2018041,142,36,28,34,6.42,45.1,01:14.3,01:14.3,01:53.1
2021,B2018042,178,33,26,39,5.53,33.1,01:14.6,01:14.6,01:52.3
2021,B2018043,188,28,33,36,5.15,32.4,01:14.3,01:14.3,01:51.8
2021,B2018044,177,35,23,33,5.14,32.8,01:14.0,01:14.0,01:53.1
2021,B2018045,154,15,28,32,4.79,27.9,01:16.1,01:16.1,01:55.9
2021,B2018046,178,38,30,27,5.35,38.2,01:14.5,01:14.5,01:53.8
2021,B2018047,136,19,20,15,4.54,28.7,01:14.6,01:14.6,01:53.5
2021,B2018048,182,39,33,28,5.41,39.6,01:14.6,01:14.6,01:54.6
2021,B2018049,183,29,35,31,5.28,35,01:13.6,01:13.6,01:54.7
2021,B2018050,169,25,21,26,4.72,27.2,01:15.1,01:15.1,01:56.2
2021,B2018051,182,33,24,22,5.15,31.3,01:14.7,01:14.7,01:54.1
2021,B2018052,135,24,20,32,5.66,32.6,01:14.6,01:14.6,01:54.3
2021,B2018053,186,37,29,35,5.53,35.5,01:14.8,01:14.8,01:56.2
2021,B2018054,185,31,30,35,5.23,33,01:15.2,01:15.2,01:53.2
2021,B2018055,186,31,29,31,5.13,32.3,01:14.8,01:14.8,01:53.5
2021,B2018056,148,19,23,24,4.79,28.4,01:14.7,01:14.7,01:53.8
2021,B2018057,185,30,26,34,5.21,30.3,01:14.7,01:14.7,01:52.6
2021,B2018058,186,35,31,31,5.33,35.5,01:14.4,01:14.4,01:53.9
2021,B2018059,168,31,30,22,5.23,36.3,01:14.8,01:14.8,01:53.2
2021,B2018060,171,31,36,29,5.5,39.2,01:14.9,01:14.9,01:52.2
2021,B2018061,176,23,33,31,4.89,31.8,01:14.7,01:14.7,01:53.1
2021,B2018062,178,24,31,40,5.16,30.9,01:14.7,01:14.7,01:53.2
2021,B2018063,155,16,21,27,4.39,23.9,01:14.5,01:14.5,01:55.7
2021,B2018064,174,17,33,28,4.84,28.7,01:15.4,01:15.4,01:55.2
2021,B2018065,168,22,29,29,4.96,30.4,01:14.8,01:14.8,01:54.8
2021,B2018066,195,34,26,32,5.03,30.8,01:15.0,01:15.0,01:54.7
