RACE_YEAR,MOTOR_NO,PRACE_NCNT,N1CK_NCNT,N2CK_NCNT,N3CK_NCNT,AVRG_CKSN_SCORE_VALUE,YUNDAE_RT,BEST_SAIL_TIME_VALUE,N2JU_BEST_TIME_VALUE,N3JU_BEST_TIME_VALUE
2013,M2012005,165,34,29,29,5.68,38.2,1:47.266,1:47.266,1:47.266
2013,M2012004,161,14,27,31,4.86,25.5,1:47.614,1:47.614,1:47.614
2013,M2012002,161,20,19,24,4.39,24.2,1:47.576,1:47.576,1:47.576
2013,M2012001,166,52,26,21,6.22,47,1:47.215,1:47.215,1:47.215
2013,M2012027,130,7,17,23,4.12,18.5,1:47.987,1:47.987,1:49.742
2013,M2012025,165,20,30,32,5.07,30.3,1:47.887,1:47.887,1:47.931
2013,M2012024,145,17,16,19,4.19,22.8,1:48.242,1:48.242,1:48.242
2013,M2012023,163,20,20,28,4.62,24.5,1:48.172,1:48.172,1:48.199
2013,M2012026,165,32,22,34,5.48,32.7,1:47.519,1:47.519,1:47.519
2013,M2012022,166,37,43,23,6.04,48.2,1:47.047,1:47.047,1:47.047
2013,M2012021,165,38,24,25,5.72,37.6,1:47.732,1:47.732,1:47.732
2013,M2012019,169,50,31,15,6.05,47.9,1:46.535,1:46.535,1:46.945
2013,M2012016,170,31,23,29,5.21,31.8,1:47.877,1:47.877,1:47.877
2013,M2012013,170,34,38,35,5.91,42.4,1:48.149,1:48.149,1:48.268
2013,M2012020,169,27,26,34,5.33,31.4,1:47.858,1:47.858,1:47.858
2013,M2012010,168,31,35,30,5.54,39.3,1:47.342,1:47.342,1:47.438
2013,M2012006,172,31,30,30,5.49,35.5,1:47.186,1:47.186,1:47.186
2013,M2012003,166,32,27,22,5.22,35.5,1:47.486,1:47.486,1:47.860
2013,M2012018,176,40,24,37,5.76,36.4,1:48.013,1:48.013,1:48.013
2013,M2012017,172,35,30,33,5.8,37.8,1:47.469,1:47.469,1:47.899
2013,M2012030,163,56,25,24,6.43,49.7,1:47.351,1:47.351,1:47.351
2013,M2012031,169,25,35,27,5.33,35.5,1:46.294,1:46.294,1:46.294
2013,M2012033,140,13,21,17,4.2,24.3,1:47.851,1:47.851,1:47.851
2013,M2012034,161,25,18,38,4.93,26.7,1:46.436,1:46.436,1:46.436
2013,M2012036,164,44,33,24,6.05,47,1:46.646,1:46.646,1:46.646
2013,M2012037,174,35,42,20,5.87,44.3,1:47.133,1:47.133,1:47.133
2013,M2012038,167,19,29,32,4.96,28.7,1:48.779,1:48.779,1:49.254
2013,M2012039,170,32,34,37,5.93,38.8,1:46.975,1:46.975,1:46.975
2013,M2012040,171,32,35,33,5.79,39.2,1:47.710,1:47.710,1:47.765
2013,M2012041,166,23,31,30,5.19,32.5,1:47.200,1:47.200,1:47.200
2013,M2012042,142,13,16,26,4.35,20.4,1:48.235,1:48.235,1:48.235
2013,M2012043,166,18,27,23,4.69,27.1,1:47.333,1:47.333,1:47.333
2013,M2012044,167,25,19,30,4.73,26.3,1:47.755,1:47.755,1:47.958
2013,M2012045,170,27,35,24,5.36,36.5,1:46.862,1:46.862,1:48.567
2013,M2012046,166,24,32,34,5.3,33.7,1:48.711,1:48.711,1:48.765
2013,M2012047,171,35,32,34,5.84,39.2,1:46.635,1:46.635,1:46.635
2013,M2012048,160,29,29,32,5.55,36.3,1:47.458,1:47.458,1:47.458
2013,M2012049,152,23,16,25,4.95,25.7,1:48.669,1:48.669,1:49.137
2013,M2012050,166,18,33,24,5.01,30.7,1:46.622,1:46.622,1:48.634
2013,M2012051,159,44,23,27,6.02,42.1,1:47.117,1:47.117,1:47.117
2013,M2012052,156,49,34,22,6.51,53.2,1:47.883,1:47.883,1:47.883
2013,M2012053,168,39,38,23,6.06,45.8,1:46.681,1:46.681,1:46.681
2013,M2012054,164,24,37,25,5.32,37.2,1:46.588,1:46.588,1:46.588
2013,M2012055,171,30,36,33,5.8,38.6,1:46.261,1:46.261,1:46.261
2013,M2012056,160,27,20,23,5.07,29.4,1:46.916,1:46.916,1:48.258
2013,M2012057,162,18,20,32,4.64,23.5,1:48.443,1:48.443,1:48.443
2013,M2012058,176,41,35,36,6.11,43.2,1:46.570,1:46.570,1:46.570
2013,M2012059,169,31,26,31,5.39,33.7,1:47.242,1:47.242,1:47.672
2013,M2012060,165,35,37,27,5.99,43.6,1:47.154,1:47.154,1:47.154
2013,M2012007,137,11,18,20,4.07,21.2,1:48.817,1:48.817,1:50.122
2013,M2012061,171,21,28,32,5.01,28.7,1:47.500,1:47.500,1:47.500
2013,M2012062,130,1,13,14,3.18,10.8,1:49.608,1:49.608,1:49.822
2013,M2012063,161,18,29,30,4.92,29.2,1:47.986,1:47.986,1:48.291
2013,M2012064,164,27,29,34,5.51,34.1,1:47.218,1:47.218,1:47.218
2013,M2012065,150,50,23,23,6.52,48.7,1:45.802,1:45.802,1:45.802
2013,M2012066,170,35,34,36,6.05,40.6,1:45.988,1:45.988,1:45.988
2013,M2012067,150,16,13,26,4.17,19.3,1:47.203,1:47.203,1:47.203
2013,M2012068,171,33,35,30,5.86,39.8,1:47.169,1:47.169,1:47.169
2013,M2012069,159,13,22,35,4.46,22,1:48.204,1:48.204,1:48.204
2013,M2012070,131,12,16,13,4,21.4,1:48.286,1:48.286,1:48.286
2013,M2012071,161,20,18,25,4.47,23.6,1:48.500,1:48.500,1:48.500
2013,M2012072,169,21,24,26,4.71,26.6,1:48.414,1:48.414,1:48.414
2013,M2012073,174,47,36,22,6.2,47.7,1:47.366,1:47.366,1:47.369
2013,M2012074,124,4,5,17,3.25,7.3,1:49.531,1:49.531,1:49.532
2013,M2012075,162,32,21,24,5.33,32.7,1:46.892,1:46.892,1:46.892
2013,M2012076,172,44,37,28,6.06,47.1,1:47.422,1:47.422,1:47.422
2013,M2012077,165,19,33,22,4.8,31.5,1:47.646,1:47.646,1:47.646
2013,M2012078,164,23,29,33,5.29,31.7,1:47.840,1:47.840,1:47.840
2013,M2012079,157,30,42,22,5.97,45.9,1:47.958,1:47.958,1:47.958
2013,M2012080,162,18,22,33,4.78,24.7,1:47.734,1:47.734,1:47.770
2013,M2012081,163,27,28,27,5.29,33.7,1:45.821,1:45.821,1:45.821
2013,M2012082,145,28,20,32,5.48,33.1,1:47.277,1:47.277,1:48.086
2013,M2012083,170,28,31,23,5.15,34.7,1:46.935,1:46.935,1:47.047
2013,M2012085,166,35,29,35,5.87,38.6,1:47.087,1:47.087,1:48.127
2013,M2012086,148,11,26,21,4.25,25,1:48.224,1:48.224,1:48.677
2013,M2012088,162,18,33,30,5.05,31.5,1:47.904,1:47.904,1:48.048
2013,M2012089,168,26,27,29,5.1,31.5,1:46.103,1:46.103,1:46.103
2013,M2012091,160,38,36,35,6.3,46.3,1:48.409,1:48.409,1:48.409
2013,M2012092,158,10,24,29,4.36,21.5,1:48.168,1:48.168,1:48.168
2013,M2012094,167,24,22,27,4.84,27.5,1:49.032,1:49.032,1:49.165
2013,M2012095,164,16,15,29,4.45,18.9,1:48.496,1:48.496,1:49.252
2013,M2012097,136,9,12,19,4,15.4,1:48.228,1:48.228,1:48.228
2013,M2012098,163,33,29,26,5.52,38,1:47.153,1:47.153,1:47.153
2013,M2012099,163,45,34,28,6.34,48.5,1:46.913,1:46.913,1:46.913
2013,M2012093,168,22,32,24,5.07,32.1,1:47.498,1:47.498,1:48.610
2013,M2012090,124,10,13,18,3.92,18.5,1:47.520,1:47.520,1:47.520
2013,M2012100,166,28,26,22,5.08,32.5,1:47.788,1:47.788,1:47.788
2013,M2012096,162,23,19,31,4.8,25.9,1:48.304,1:48.304,1:48.304
2013,M2012087,168,36,43,26,6.26,47,1:46.644,1:46.644,1:46.644
2013,M2012084,164,32,37,30,5.85,42.1,1:47.558,1:47.558,1:47.558
2013,M2012035,130,6,17,24,4.12,17.7,1:48.520,1:48.520,1:48.520
2013,M2012032,175,26,28,24,5.07,30.9,1:47.246,1:47.246,1:47.246
2013,M2012029,165,24,17,35,4.87,24.8,1:47.595,1:47.595,1:47.595
2013,M2012015,120,5,8,12,3.14,10.8,1:48.900,1:48.900,1:48.900
2013,M2012014,166,31,32,28,5.6,38,1:47.696,1:47.696,1:47.696
2013,M2012012,158,53,36,30,6.97,56.3,1:47.777,1:47.777,1:47.884
2013,M2012011,148,21,16,26,4.64,25,1:47.562,1:47.562,1:47.562
2013,M2012009,157,56,41,17,6.99,61.8,1:47.404,1:47.404,1:47.404
2013,M2012008,163,17,30,23,4.83,28.8,1:48.466,1:48.466,1:48.466
2014,M2014080,76,15,12,16,5.68,35.5,1:15.142,1:15.142,1:52.235
2014,M2014001,81,9,16,18,5.14,30.9,1:12.663,1:12.663,1:53.691
2014,M2014002,81,11,14,13,5.05,30.9,1:12.679,1:12.679,1:55.433
2014,M2014004,83,17,17,7,5.39,41,1:11.979,1:11.979,1:55.848
2014,M2014005,72,6,10,9,4.14,22.2,1:14.133,1:14.133,1:55.192
2014,M2014007,78,22,14,15,6.54,46.2,1:13.183,1:13.183,1:53.148
2014,M2014008,75,15,15,9,5.56,40,1:11.706,1:11.706,1:52.675
2014,M2014010,75,23,14,15,6.96,49.3,1:11.984,1:11.984,1:53.051
2014,M2014011,82,12,15,12,5.1,32.9,1:11.982,1:11.982,1:54.389
2014,M2014013,58,1,7,9,3.78,13.8,1:13.966,1:13.966,1:56.977
2014,M2014014,77,13,13,12,5.45,33.8,1:13.068,1:13.068,1:52.697
2014,M2014016,70,9,6,13,4.57,21.4,1:11.977,1:11.977,1:53.443
2014,M2014017,76,7,9,12,4.42,21.1,1:15.773,1:15.773,1:54.779
2014,M2014018,81,8,13,16,4.85,25.9,1:13.429,1:13.429,1:52.923
2014,M2014020,80,14,19,11,5.75,41.3,1:12.621,1:12.621,1:53.455
2014,M2014021,74,19,14,12,6.73,44.6,1:10.821,1:10.821,1:54.467
2014,M2014023,74,9,7,15,4.38,21.6,1:14.647,1:14.647,1:56.167
2014,M2014024,70,6,10,14,4.59,22.9,1:12.448,1:12.448,1:54.457
2014,M2014026,68,4,9,8,3.88,19.1,1:15.454,1:15.454,1:54.341
2014,M2014027,77,26,14,12,7.06,51.9,1:12.734,1:12.734,1:52.430
2014,M2014029,80,6,21,15,4.94,33.8,1:12.546,1:12.546,1:54.091
2014,M2014030,67,9,9,9,4.58,26.9,1:12.176,1:12.176,1:54.849
2014,M2014032,79,13,12,11,5,31.6,1:14.048,1:14.048,1:56.432
2014,M2014033,79,10,13,14,4.66,29.1,1:12.062,1:12.062,1:54.004
2014,M2014035,68,7,7,9,4.24,20.6,1:15.518,1:15.518,1:56.297
2014,M2014036,80,13,15,8,5.11,35,1:12.240,1:12.240,1:55.156
2014,M2014038,80,8,19,13,5.05,33.8,1:12.489,1:12.489,1:56.301
2014,M2014039,80,14,10,19,5.39,30,1:12.788,1:12.788,1:53.698
2014,M2014041,76,9,15,14,4.95,31.6,1:13.546,1:13.546,1:52.928
2014,M2014042,84,15,12,16,5.23,32.1,1:12.410,1:12.410,1:54.076
2014,M2014044,78,16,20,9,6.27,46.2,1:11.643,1:11.643,1:53.441
2014,M2014045,75,22,18,12,6.95,53.3,1:12.358,1:12.358,1:53.408
2014,M2014047,84,24,13,16,6.15,44,1:13.432,1:13.432,1:52.077
2014,M2014048,74,11,7,11,4.66,24.3,1:15.079,1:15.079,1:52.305
2014,M2014050,76,21,11,14,6.42,42.1,1:12.878,1:12.878,1:54.060
2014,M2014051,77,18,16,12,5.83,44.2,1:11.629,1:11.629,1:53.510
2014,M2014053,81,12,13,13,5.19,30.9,1:12.191,1:12.191,1:53.530
2014,M2014054,73,8,8,18,4.75,21.9,1:12.492,1:12.492,1:57.716
2014,M2014056,77,35,18,11,8.21,68.8,1:12.129,1:12.129,1:53.996
2014,M2014057,79,19,19,19,6.8,48.1,1:11.855,1:11.855,1:52.657
2014,M2014058,68,7,4,10,3.82,16.2,1:13.899,1:13.899,1:56.611
2014,M2014060,77,6,13,21,4.94,24.7,1:15.016,1:15.016,1:56.659
2014,M2014061,79,10,21,11,5.54,39.2,1:11.447,1:11.447,1:54.552
2014,M2014063,73,11,8,10,4.38,26,1:15.391,1:15.391,1:55.859
2014,M2014064,79,17,16,19,6.38,41.8,1:11.409,1:11.409,1:53.548
2014,M2014066,78,9,10,11,4.24,24.4,1:12.456,1:12.456,1:54.100
2014,M2014067,78,11,9,15,4.78,25.6,1:14.227,1:14.227,1:52.795
2014,M2014069,76,8,16,14,5.05,31.6,1:12.592,1:12.592,1:57.694
2014,M2014070,76,13,21,11,6.03,44.7,1:12.883,1:12.883,1:52.180
2014,M2014072,80,15,14,11,5.38,36.3,1:13.258,1:13.258,1:54.082
2014,M2014073,41,2,2,7,3.37,9.8,1:15.896,1:15.896,1:57.968
2014,M2014075,78,15,10,12,5.04,32.1,1:11.824,1:11.824,1:54.789
2014,M2014076,75,15,18,15,6.29,44,1:12.440,1:12.440,1:52.417
2014,M2014078,78,23,10,16,6.5,42.3,1:13.267,1:13.267,1:54.063
2014,M2014079,74,19,12,11,6.08,41.9,1:15.308,1:15.308,1:52.200
2014,M2014082,79,15,15,14,5.86,38,1:13.178,1:13.178,1:53.367
2014,M2014083,72,13,9,10,4.71,30.6,1:14.655,1:14.655,1:55.567
2014,M2014084,73,9,7,12,4.45,21.9,1:14.238,1:14.238,1:52.986
2014,M2014085,81,16,14,18,5.63,37,1:13.302,1:13.302,1:53.546
2014,M2014086,77,9,7,15,4.43,20.8,1:12.165,1:12.165,1:54.803
2014,M2014087,73,12,12,13,5.14,32.9,1:13.374,1:13.374,1:54.891
2014,M2014088,67,4,8,18,4.25,17.9,1:13.721,1:13.721,1:56.319
2014,M2014089,78,16,15,12,5.76,39.7,1:14.009,1:14.009,1:54.433
2014,M2014090,82,14,12,15,5.17,31.7,1:14.187,1:14.187,1:52.909
2014,M2014091,77,11,9,13,4.84,26,1:14.907,1:14.907,1:56.089
2014,M2014092,77,7,12,12,4.53,24.7,1:12.329,1:12.329,1:53.345
2014,M2014093,53,2,3,3,3,9.4,1:15.751,1:15.751,1:53.729
2014,M2014094,61,2,9,8,3.54,18,1:13.634,1:13.634,1:52.784
2014,M2014095,71,7,12,8,4.45,26.8,1:12.643,1:12.643,1:56.017
2014,M2014096,81,10,13,14,5,28.4,1:12.888,1:12.888,1:54.751
2014,M2014097,76,9,16,8,4.82,32.9,1:12.894,1:12.894,1:51.916
2014,M2014098,78,19,18,10,5.97,47.4,1:12.133,1:12.133,1:53.182
2014,M2014099,78,11,12,9,4.59,29.5,1:14.695,1:14.695,1:52.589
2014,M2014100,78,9,21,12,5.22,38.5,1:12.920,1:12.920,1:55.000
2014,M2014101,80,19,13,12,5.63,40,1:11.866,1:11.866,1:52.815
2014,M2014102,79,13,16,16,5.58,36.7,1:11.571,1:11.571,1:54.504
2014,M2014103,78,11,12,13,5.01,29.5,1:13.232,1:13.232,1:53.858
2014,M2014104,71,9,11,8,4.46,28.2,1:13.153,1:13.153,1:54.484
2014,M2014105,79,4,10,20,4.59,17.7,1:11.938,1:11.938,1:55.196
2014,M2014106,73,8,7,8,4.26,20.5,1:15.135,1:15.135,1:57.217
2014,M2014107,77,21,16,9,6.32,48.1,1:12.741,1:12.741,1:53.827
2014,M2014108,84,19,14,11,5.63,39.3,1:12.869,1:12.869,1:53.474
2014,M2014109,76,19,14,10,5.66,43.4,1:12.638,1:12.638,1:53.416
2014,M2014110,78,13,20,19,6.24,42.3,1:10.766,1:10.766,1:53.334
2014,M2014081,80,15,15,16,5.4,37.5,1:13.268,1:13.268,1:54.534
2014,M2014077,75,13,22,13,5.88,46.7,1:12.766,1:12.766,1:53.822
2014,M2014074,77,14,11,15,5.16,32.5,1:12.539,1:12.539,1:53.187
2014,M2014071,81,14,14,15,5.2,34.6,1:12.694,1:12.694,1:52.912
2014,M2014068,75,14,9,19,5.76,30.7,1:11.721,1:11.721,1:55.774
2014,M2014065,76,21,12,9,5.88,43.4,1:11.844,1:11.844,1:52.987
2014,M2014062,84,25,10,17,6.29,41.7,1:12.412,1:12.412,1:53.649
2014,M2014059,80,17,12,17,5.75,36.3,1:11.328,1:11.328,1:52.007
2014,M2014055,79,9,12,15,4.78,26.6,1:12.730,1:12.730,1:53.438
2014,M2014052,79,7,15,13,4.63,27.8,1:12.729,1:12.729,1:53.459
2014,M2014049,71,17,12,13,5.96,40.8,1:12.245,1:12.245,1:53.917
2014,M2014046,78,10,15,13,5.15,32.1,1:12.339,1:12.339,1:54.433
2014,M2014043,56,6,11,9,4.82,30.4,1:12.966,1:12.966,1:52.720
2014,M2014040,64,5,6,7,3.8,17.2,1:13.057,1:13.057,1:54.035
2014,M2014037,75,6,10,15,4.49,21.3,1:12.213,1:12.213,1:51.930
2014,M2014034,78,23,16,15,6.85,50,1:12.694,1:12.694,1:54.369
2014,M2014031,63,8,4,3,3.83,19,1:12.364,1:12.364,1:54.301
2014,M2014028,71,7,5,12,4.38,16.9,1:13.520,1:13.520,1:52.798
2014,M2014025,77,19,13,12,5.78,41.6,1:11.878,1:11.878,1:53.696
2014,M2014022,77,13,13,12,5.09,33.8,1:14.679,1:14.679,1:54.240
2014,M2014019,77,13,15,9,5.6,36.4,1:12.098,1:12.098,1:51.718
2014,M2014015,76,15,16,14,5.99,40.8,1:13.613,1:13.613,1:52.577
2014,M2014012,79,16,17,14,5.86,41.8,1:13.044,1:13.044,1:52.807
2014,M2014009,66,4,13,11,4.42,25.8,1:13.499,1:13.499,1:52.307
2014,M2014006,77,16,11,16,5.34,35.1,1:11.828,1:11.828,1:54.290
2014,M2014003,79,20,20,17,7.1,50.6,1:12.019,1:12.019,1:53.712
2015,M2014030,136,15,21,21,4.62,26.5,1:12.176,1:12.176,1:54.849
2015,M2014031,157,29,15,21,4.7,28,1:12.364,1:12.364,1:54.301
2015,M2014032,134,16,17,21,4.57,24.6,1:14.048,1:14.048,1:56.432
2015,M2014033,148,19,24,25,4.74,29.1,1:12.062,1:12.062,1:54.004
2015,M2014034,167,36,35,33,6.14,42.5,1:12.694,1:12.694,1:54.369
2015,M2014035,130,14,11,13,3.94,19.2,1:15.518,1:15.518,1:56.297
2015,M2014036,134,17,21,13,4.55,28.4,1:12.240,1:12.240,1:55.156
2015,M2014037,164,27,36,34,5.64,38.4,1:12.213,1:12.213,1:51.930
2015,M2014038,122,8,25,16,4.43,27,1:12.489,1:12.489,1:56.301
2015,M2014039,158,26,22,33,5.19,30.4,1:12.788,1:12.788,1:53.698
2015,M2014040,128,12,17,22,4.38,22.7,1:13.057,1:13.057,1:54.035
2015,M2014109,160,35,26,24,5.44,38.1,1:12.638,1:12.638,1:53.416
2015,M2014041,147,13,31,28,4.92,29.9,1:13.546,1:13.546,1:52.928
2015,M2014042,163,34,28,28,5.63,38,1:12.410,1:12.410,1:54.076
2015,M2014043,159,42,33,30,6.34,47.2,1:12.966,1:12.966,1:52.720
2015,M2014044,150,23,33,19,5.44,37.3,1:11.643,1:11.643,1:53.441
2015,M2014045,159,33,32,31,5.99,40.9,1:12.358,1:12.358,1:53.408
2015,M2014047,151,36,28,24,5.73,42.4,1:13.432,1:13.432,1:52.077
2015,M2014048,162,27,19,28,5.09,28.4,1:15.079,1:15.079,1:52.305
2015,M2014050,163,31,24,28,5.44,33.7,1:12.878,1:12.878,1:54.060
2015,M2014051,161,31,30,28,5.41,37.9,1:11.629,1:11.629,1:53.510
2015,M2014052,146,15,23,24,4.66,26,1:12.729,1:12.729,1:53.459
2015,M2014054,123,8,12,24,4.08,16.3,1:12.492,1:12.492,1:57.716
2015,M2014055,143,17,27,26,4.9,30.8,1:12.730,1:12.730,1:53.438
2015,M2014057,156,44,30,35,6.68,47.4,1:11.855,1:11.855,1:52.657
2015,M2014058,135,11,13,22,4.01,17.8,1:13.899,1:13.899,1:56.611
2015,M2014059,160,47,31,31,6.53,48.8,1:11.328,1:11.328,1:52.007
2015,M2014060,115,6,15,24,4.07,18.3,1:15.016,1:15.016,1:56.659
2015,M2014061,157,20,28,22,4.93,30.6,1:11.447,1:11.447,1:54.552
2015,M2014062,170,36,28,31,5.72,37.6,1:12.412,1:12.412,1:53.649
2015,M2014063,137,17,19,22,4.56,26.3,1:15.391,1:15.391,1:55.859
2015,M2014064,162,30,26,33,5.5,34.6,1:11.409,1:11.409,1:53.548
2015,M2014065,161,49,34,24,6.55,51.6,1:11.844,1:11.844,1:52.987
2015,M2014066,143,18,27,16,4.64,31.5,1:12.456,1:12.456,1:54.100
2015,M2014067,166,34,29,23,5.44,38,1:14.227,1:14.227,1:52.795
2015,M2014068,137,19,22,24,5.22,29.9,1:11.721,1:11.721,1:55.774
2015,M2014069,125,10,21,20,4.37,24.8,1:12.592,1:12.592,1:57.694
2015,M2014070,164,42,41,29,6.58,50.6,1:12.883,1:12.883,1:52.180
2015,M2014071,169,40,32,27,5.73,42.6,1:12.694,1:12.694,1:52.912
2015,M2014072,159,30,18,30,5.26,30.2,1:13.258,1:13.258,1:54.082
2015,M2014073,92,7,10,11,3.92,18.5,1:15.896,1:15.896,1:57.968
2015,M2014074,154,31,27,28,5.53,37.7,1:12.539,1:12.539,1:53.187
2015,M2014081,168,26,29,28,5.07,32.7,1:13.268,1:13.268,1:54.534
2015,M2014080,153,39,25,31,6.12,41.8,1:14.686,1:14.686,1:52.235
2015,M2014079,166,53,29,19,6.38,49.4,1:15.308,1:15.308,1:52.200
2015,M2014078,157,33,22,27,5.51,35,1:13.267,1:13.267,1:54.063
2015,M2014077,138,22,34,22,5.45,40.6,1:12.766,1:12.766,1:53.822
2015,M2014076,153,37,28,28,6.07,42.5,1:12.440,1:12.440,1:52.417
2015,M2014075,142,24,16,24,4.8,28.2,1:11.824,1:11.824,1:54.789
2015,M2014105,133,8,19,27,4.45,20.3,1:11.938,1:11.938,1:55.196
2015,M2014104,135,12,27,20,4.6,28.9,1:13.153,1:13.153,1:54.484
2015,M2014103,147,27,30,28,5.69,38.8,1:13.232,1:13.232,1:53.858
2015,M2014102,146,22,23,32,5.21,30.8,1:11.571,1:11.571,1:54.504
2015,M2014101,166,39,24,28,5.67,38,1:11.866,1:11.866,1:52.815
2015,M2014100,162,32,38,28,5.74,43.2,1:12.920,1:12.920,1:55.000
2015,M2014099,136,14,24,15,4.34,27.9,1:14.695,1:14.695,1:52.589
2015,M2014098,163,36,38,20,5.82,45.4,1:12.133,1:12.133,1:53.182
2015,M2014097,163,33,35,24,5.67,41.7,1:12.894,1:12.894,1:51.916
2015,M2014096,155,17,30,31,5.18,30.3,1:12.888,1:12.888,1:54.751
2015,M2014095,136,11,26,21,4.51,27.2,1:12.643,1:12.643,1:56.017
2015,M2014094,155,33,30,25,5.48,40.6,1:13.634,1:13.634,1:52.784
2015,M2014093,116,8,7,16,3.51,12.9,1:15.751,1:15.751,1:53.729
2015,M2014092,166,19,33,30,5.09,31.3,1:12.329,1:12.329,1:53.345
2015,M2014091,131,12,12,23,4.12,18.3,1:14.907,1:14.907,1:56.089
2015,M2014090,164,22,23,31,4.9,27.4,1:14.187,1:14.187,1:52.909
2015,M2014089,156,25,27,21,5.17,33.3,1:14.009,1:14.009,1:54.433
2015,M2014088,120,8,14,29,4.25,18.3,1:13.721,1:13.721,1:56.319
2015,M2014087,162,23,31,26,5.08,33.3,1:13.374,1:13.374,1:54.891
2015,M2014086,155,17,25,31,4.89,27.1,1:12.165,1:12.165,1:54.803
2015,M2014085,153,21,22,26,4.76,28.1,1:13.302,1:13.302,1:53.546
2015,M2014084,162,24,26,29,5.19,30.9,1:14.238,1:14.238,1:52.986
2015,M2014083,126,16,13,19,4.2,23,1:14.655,1:14.655,1:55.567
2015,M2014001,160,22,26,36,5.25,30,1:12.663,1:12.663,1:53.691
2015,M2014002,146,19,20,24,4.73,26.7,1:12.679,1:12.679,1:55.433
2015,M2014003,158,37,37,31,6.53,46.8,1:12.019,1:12.019,1:53.712
2015,M2014004,135,23,20,10,4.76,31.9,1:11.979,1:11.979,1:55.848
2015,M2014005,119,8,16,13,3.93,20.2,1:14.133,1:14.133,1:55.192
2015,M2014006,132,19,14,21,4.39,25,1:11.828,1:11.828,1:54.290
2015,M2014007,158,46,27,32,6.47,46.2,1:13.183,1:13.183,1:53.148
2015,M2014018,151,16,20,31,4.79,23.8,1:13.429,1:13.429,1:52.923
2015,M2014008,158,29,21,19,5.12,31.6,1:11.706,1:11.706,1:52.675
2015,M2014009,154,17,30,32,4.98,30.5,1:13.499,1:13.499,1:52.307
2015,M2014010,156,37,30,31,6.26,42.9,1:11.984,1:11.984,1:53.051
2015,M2014011,139,17,24,17,4.62,29.5,1:11.982,1:11.982,1:54.389
2015,M2014012,167,31,30,33,5.6,36.5,1:13.044,1:13.044,1:52.807
2015,M2014013,103,1,14,15,3.56,14.6,1:13.966,1:13.966,1:56.977
2015,M2014014,165,32,34,24,5.76,40,1:13.068,1:13.068,1:52.697
2015,M2014015,153,49,32,29,6.79,52.9,1:13.613,1:13.613,1:52.577
2015,M2014016,163,25,16,35,4.96,25.2,1:11.977,1:11.977,1:53.443
2015,M2014017,121,8,13,18,3.96,17.4,1:15.773,1:15.773,1:54.779
2015,M2014082,160,24,28,28,5.39,32.5,1:13.178,1:13.178,1:53.367
2015,M2014108,163,34,32,25,5.71,40.5,1:12.869,1:12.869,1:53.474
2015,M2014107,169,37,35,26,5.86,42.6,1:12.741,1:12.741,1:53.827
2015,M2014106,134,10,13,16,3.91,17.2,1:15.135,1:15.135,1:57.217
2015,M2014110,165,42,34,34,6.37,46.1,1:10.766,1:10.766,1:53.334
2015,M2014056,151,46,30,25,6.69,50.3,1:12.129,1:12.129,1:53.996
2015,M2014053,161,24,24,24,4.97,29.8,1:12.191,1:12.191,1:53.530
2015,M2014049,155,33,28,25,5.8,39.4,1:12.245,1:12.245,1:53.917
2015,M2014046,163,23,30,28,5.16,32.5,1:12.339,1:12.339,1:54.433
2015,M2014019,161,41,31,22,6.17,44.7,1:12.098,1:12.098,1:51.718
2015,M2014020,164,25,31,21,5.13,34.1,1:12.621,1:12.621,1:53.455
2015,M2014021,149,24,23,24,5.37,31.5,1:10.821,1:10.821,1:54.467
2015,M2014022,155,27,34,30,5.63,39.4,1:14.556,1:14.556,1:54.240
2015,M2014023,127,12,9,21,3.88,16.5,1:14.647,1:14.647,1:56.167
2015,M2014024,148,21,23,28,5.12,29.7,1:12.448,1:12.448,1:54.457
2015,M2014025,162,32,27,28,5.52,36.4,1:11.878,1:11.878,1:53.696
2015,M2014026,132,12,14,18,4.14,19.7,1:15.454,1:15.454,1:54.341
2015,M2014027,150,59,30,21,7.38,59.3,1:12.734,1:12.734,1:52.430
2015,M2014028,155,16,25,30,4.88,26.5,1:13.520,1:13.520,1:52.798
2015,M2014029,162,14,34,28,4.77,29.6,1:12.546,1:12.546,1:54.091
2016,M2016116,85,26,14,13,6.45,47.1,1:14.075,1:14.075,1:56.237
2016,M2016159,76,15,14,12,5.54,38.2,1:15.683,1:15.683,2:00.749
2016,M2016155,73,19,13,14,6.03,43.8,1:16.082,1:16.082,1:59.376
2016,M2016152,14,1,1,3,3.71,14.3,1:16.381,1:16.381,1:54.150
2016,M2016148,73,9,13,6,4.64,30.1,1:16.698,1:16.698,2:00.878
2016,M2016145,80,12,12,21,5.59,30,1:17.028,1:17.028,2:00.059
2016,M2016142,13,4,1,0,4.62,38.5,1:16.578,1:16.578,1:53.306
2016,M2016139,78,7,13,12,4.47,25.6,1:14.978,1:14.978,1:57.853
2016,M2016136,83,13,19,16,5.61,38.6,1:15.731,1:15.731,1:58.046
2016,M2016133,54,6,7,9,4.56,24.1,1:16.775,1:16.775,2:04.825
2016,M2016130,83,18,18,15,6.02,43.4,1:16.355,1:16.355,1:56.487
2016,M2016127,76,7,15,19,5,28.9,1:16.225,1:16.225,2:00.607
