RACE_YEAR,TME_VALUE,DAY_ORD_VALUE,RACE_NO,N1R_PLAYER_NM,N2R_PLAYER_NM,N3R_PLAYER_NM,DANSEONG_VALUE,YNGSEONG_ONE_VALUE,YNGSEONG_TWO_VALUE,SSANGSEONG_VALUE,BOKSEONG_VALUE,SAMBOKSEONG_VALUE,SAMSSANGSEONG_DVDN_RT,SSANBOKSEONG_DVDN_RT
2010,39,2,2,①김민천,②이종한,④박정아,①1.3,①1,②3.6,①-②5.2,①-②4.6,①-②-④3.7,,
2010,39,2,3,⑥신동길,③김종희,⑤황만주,⑥3.8,⑥1.5,③1.2,⑥-③6.3,③-⑥1.8,③-⑤-⑥10,,
2010,39,2,4,③오세준,④이동준,⑥박광혁,③1.1,③1.2,④4.6,③-④7.8,③-④7,③-④-⑥7.9,,
2010,39,2,5,③손제민,②신동열,⑤김명진,③19.5,③3.9,②2.3,③-②71.9,②-③18.7,②-③-⑤24.2,,
2010,39,2,6,④권명호,⑤김현철,①공상희,④2.2,④1.5,⑤1.5,④-⑤4.5,④-⑤2.3,①-④-⑤2.3,,
2010,39,2,7,③김세원,④유근영,⑤길현태,③2.4,③1.5,④3,③-④11.6,③-④8.8,③-④-⑤6.8,,
2010,39,2,8,①박석문,⑤이응석,②김승택,①1.5,①1,⑤1.8,①-⑤3.8,①-⑤2.1,①-②-⑤3.3,,
2010,39,2,9,⑤정주현,④최광성,①엄익현,⑤8.9,⑤4.1,④1.3,⑤-④22.2,④-⑤5.1,①-④-⑤10,,
2010,39,2,10,②최영재,①김현한,④박상민,②2.2,②1.5,①2.5,②-①10.1,①-②5.7,①-②-④14.2,,
2010,39,2,11,②한  운,⑥김경민,④최재원,②5.6,②2.9,⑥5.8,②-⑥50.2,②-⑥32.6,②-④-⑥21.2,,
2010,39,2,12,⑤이종한,②김기한,⑥한  진,⑤19.1,⑤5.3,②1.1,⑤-②28.5,②-⑤6.4,②-⑤-⑥7.5,,
2010,39,2,13,④공상희,①김창규,⑤김세원,④4.8,④2.1,①2.1,④-①12.8,①-④5.8,①-④-⑤7,,
2010,39,2,14,①류성원,⑤김재윤,⑥구현구,①1.3,①1,⑤5.6,①-⑤9.4,①-⑤8.3,①-⑤-⑥7.6,,
2010,39,2,15,②김현철,③원용관,①김동경,②1.1,②1,③2.6,②-③2.7,②-③2.4,①-②-③5.8,,
2010,40,1,1,①정경호,③이용세,⑤오승철,①1.5,①1.2,③1.1,①-③2.3,①-③1.5,①-③-⑤6.8,,
2010,40,1,2,①이종한,③권명호,②김종희,①3,①1.7,③1.5,①-③8.6,①-③4.3,①-②-③3.3,,
2010,40,1,3,①손제민,②손근성,③안성훈,①2.3,①1.5,②1.8,①-②6.4,①-②4.9,①-②-③16.6,,
2010,40,1,4,⑤길현태,④정주현,①손동민,⑤4.1,⑤1.9,④1.7,⑤-④9.2,④-⑤3.6,①-④-⑤3.7,,
2010,40,1,5,②엄익현,④유근영,⑥공상희,②3.4,②1.6,④1.3,②-④6.5,②-④2.6,②-④-⑥12.6,,
2010,40,1,6,⑤박상민,②김선필,④안지민,⑤2.8,⑤1.2,②1.3,⑤-②5.4,②-⑤2.1,②-④-⑤1.7,,
2010,40,1,7,④이응석,⑥권일혁,①전두식,④1.3,④1.2,⑥6.7,④-⑥9.7,④-⑥8.4,①-④-⑥7.3,,
2010,40,1,8,④우진수,③최주화,②박규순,④2.3,④1.2,③4.2,④-③9.4,③-④7.3,②-③-④36.6,,
2010,40,1,9,③이승일,①최재원,⑥홍기철,③1.6,③1.2,①2.2,③-①3.8,①-③2.8,①-③-⑥5.8,,
2010,40,1,10,④김정민,⑥이용세,⑤김지훈,④15.2,④3.8,⑥1.9,④-⑥40.4,④-⑥14.8,④-⑤-⑥49.3,,
2010,40,1,11,④박석문,②이재학,⑤권현석,④1.8,④1,②1.4,④-②2.8,②-④1.7,②-④-⑤8.2,,
2010,40,1,12,⑤류성원,⑥김도환,③길현태,⑤4.6,⑤1.4,⑥17.7,⑤-⑥83.2,⑤-⑥61.1,③-⑤-⑥10.3,,
2010,40,1,13,②김신오,④오승준,③주은석,②10.1,②3.3,④8.6,②-④98.2,②-④82.5,②-③-④22.5,,
2010,40,1,14,②김세원,④오세준,①권일혁,②2,②1.3,④1.5,②-④3.6,②-④2.1,①-②-④2.5,,
2010,40,1,15,②박정아,⑥김선필,①임인섭,②1.3,②1.1,⑥2.4,②-⑥4.1,②-⑥2.8,①-②-⑥4.1,,
2010,40,2,1,①우진수,④김남빈,⑥주은석,①1.2,①1.2,④8.7,①-④17.3,①-④16.2,①-④-⑥8.3,,
2010,40,2,2,②유근영,④이흥우,③송효석,②1.3,②1.1,④4.6,②-④7.2,②-④6.2,②-③-④6.6,,
2010,40,2,3,⑤손제민,③박정아,①류성원,⑤7.2,⑤2.5,③1.3,⑤-③17.3,③-⑤5,①-③-⑤2.5,,
2010,40,2,4,①김선필,⑤손근성,⑥박석문,①1.5,①1.3,⑤2.4,①-⑤6.1,①-⑤4.6,①-⑤-⑥2.4,,
2010,40,2,5,③한  진,④송종해,①홍기철,③4.1,③1.8,④6.4,③-④22.5,③-④17.9,①-③-④9.1,,
2010,40,2,6,④박상민,①김지훈,②권명호,④1.9,④1.1,①4.5,④-①11.2,①-④6.9,①-②-④3.1,,
2010,40,2,7,⑤오세준,②황만주,①김명진,⑤5,⑤1.8,②4.8,⑤-②23.4,②-⑤13.5,①-②-⑤8.2,,
2010,40,2,8,①사재준,⑤신동길,③김경민,①1.3,①1.2,⑤2.1,①-⑤4.5,①-⑤4.3,①-③-⑤5.3,,
2010,40,2,9,②길현태,⑥신동열,①오승준,②1,[]1,,②-⑥6,②-⑥5.7,①-②-⑥3.9,,
2010,40,2,10,②이응석,⑥유근영,③정경호,②1.1,②1.1,⑥2.3,②-⑥5,②-⑥4.3,②-③-⑥5.2,,
2010,40,2,11,③정주현,①주은석,④김세원,③3.4,③1.5,①1.3,③-①7.2,①-③3,①-③-④1.7,,
2010,40,2,12,①이용세,②안지민,③최재원,①1.4,①1.1,②1.7,①-②3.1,①-②2,①-②-③4.9,,
2010,40,2,13,⑥이승일,③이종한,①송종해,⑥2.9,⑥1.9,③3.6,⑥-③23.7,③-⑥10.4,①-③-⑥40.3,,
2010,40,2,14,①박상민,⑥황만주,②김동민,①1.2,①1,⑥7.1,①-⑥9.1,①-⑥8.5,①-②-⑥10.9,,
2010,40,2,15,③신동길,②박석문,①최주화,③6.7,③2.2,②1.2,③-②12.3,②-③2.7,①-②-③3.7,,
2010,41,1,1,①신동길,⑤박석문,③최광성,①2.2,①1.5,⑤1.2,①-⑤4.1,①-⑤1.7,①-③-⑤3,,
2010,41,1,2,①배혜민,③정민수,⑥한  진,①3.3,①1.5,③1.2,①-③4.3,①-③1.6,①-③-⑥2.9,,
2010,41,1,3,⑥박상민,②장영태,①서화모,⑥7.7,⑥3.6,②1.6,⑥-②32.2,②-⑥8.9,①-②-⑥4,,
2010,41,1,4,①장수영,⑥이응석,⑤김민천,①2.3,①1.9,⑥2.2,①-⑥12.1,①-⑥6.8,①-⑤-⑥5.8,,
2010,41,1,5,③김종민,①김세원,⑥최영재,③1.3,③1.3,①1.5,③-①2.9,①-③2,①-③-⑥1.7,,
2010,41,1,6,⑤주은석,②사재준,④손제민,⑤3.4,⑤2.4,②1.7,⑤-②11.9,②-⑤4.9,②-④-⑤3.7,,
2010,41,1,7,④김대선,③이종한,②이용세,④16.4,④3,③10.2,④-③196.6,③-④64.9,②-③-④63.1,,
2010,41,1,8,②곽현성,③김국흠,①김남빈,②1.1,②1.2,③2.4,②-③4.8,②-③4,①-②-③8,,
2010,41,1,9,④구현구,②이장호,⑤엄익현,④10.4,④1.3,②4.4,④-②42.3,②-④20.5,②-④-⑤106.7,,
2010,41,1,10,④권명호,②정주현,③이종인,④6.9,④2.7,②1.6,④-②26.8,②-④11.4,②-③-④13.7,,
2010,41,1,11,④이승일,⑤양원준,③진석현,④1.8,④1.5,⑤4.7,④-⑤9.7,④-⑤8.8,③-④-⑤22.7,,
2010,41,1,12,①박석문,②한  진,⑤김세원,①1.4,①1.1,②2.1,①-②3.7,①-②2.6,①-②-⑤3.4,,
2010,41,1,13,①이응석,③박상민,⑥김종민,①1.6,①1.4,③2,①-③6.6,①-③4.8,①-③-⑥4.4,,
2010,41,1,14,③어선규,④배혜민,⑤곽현성,③3.6,③2.1,④4.3,③-④41.8,③-④28.6,③-④-⑤16.9,,
2010,41,1,15,②김동민,①오세준,⑤사재준,②10.7,②4.3,①1.6,②-①51.1,①-②16.7,①-②-⑤31.6,,
2010,41,2,1,①김정민,②김국흠,⑤신동열,①5,①1.8,②2,①-②14.2,①-②6.9,①-②-⑤11.4,,
2010,41,2,2,①주은석,⑤권명호,④최주화,①1.6,①1.2,⑤2.4,①-⑤6.9,①-⑤5.3,①-④-⑤16.6,,
2010,41,2,3,③임인섭,④서화모,①구현구,③11.5,③3.9,④2.4,③-④48.6,③-④17.1,①-③-④9.4,,
2010,41,2,4,②이재학,⑤이승일,⑥이종한,②2.4,②2,⑤1.3,②-⑤7.3,②-⑤3,②-⑤-⑥7.2,,
2010,41,2,5,②어선규,⑥김민천,④김세원,②1.4,②1.1,⑥2.3,②-⑥5.9,②-⑥4,②-④-⑥2.8,,
2010,41,2,6,①이종인,④장영태,②오세준,①3.6,①2.1,④1.9,①-④8.7,①-④4.7,①-②-④4.2,,
2010,41,2,7,①김동민,②민영건,⑤한  진,①3.3,①2.2,②1.5,①-②10.2,①-②5.8,①-②-⑤9.8,,
2010,41,2,8,⑤김남빈,②장수영,①허명옥,⑤4.8,⑤2.3,②1.3,⑤-②22.8,②-⑤5.9,①-②-⑤9.9,,
2010,41,2,9,③송종해,①엄익현,②김명진,③5,③1.7,①5.4,③-①26.4,①-③18.3,①-②-③28,,
2010,41,2,10,④정민수,⑥최광성,②손동민,④2,④1.2,⑥4.8,④-⑥10.8,④-⑥9.2,②-④-⑥4.2,,
2010,41,2,11,②이종한,③장영태,①권명호,②13.1,②4.8,③1.5,②-③32.4,②-③16.9,①-②-③8.4,,
2010,41,2,12,①김대선,⑥구현구,③한  진,①3.2,①1.8,⑥2.5,①-⑥19.4,①-⑥13,①-③-⑥12.6,,
2010,41,2,13,①이승일,③김민천,⑥장수영,①1.5,①1,③2.2,①-③3.1,①-③2.5,①-③-⑥13,,
2010,41,2,14,①배혜민,②박석문,③이응석,①4.3,①2.4,②1.5,①-②15.7,①-②6.8,①-②-③4.4,,
2010,41,2,15,②정민수,③이장호,⑤이용세,②1.3,②1.1,③4.3,②-③7,②-③6.1,②-③-⑤8.3,,
2010,42,1,1,③강지환,②최광성,⑥김현한,③2.7,③1.4,②1.3,③-②6.6,②-③2.6,②-③-⑥11.3,,
2010,42,1,2,④어선규,②임인섭,⑤오승철,④3,④1.2,②1.4,④-②6.8,②-④3.2,②-④-⑤6.5,,
2010,42,1,3,①이장호,②홍기철,⑤장수영,①1.7,①1.4,②2.3,①-②12.3,①-②9.1,①-②-⑤6.4,,
2010,42,1,4,③이동준,⑤배혜민,④김재윤,③4.3,③1.7,⑤3,③-⑤12.2,③-⑤7.7,③-④-⑤12.2,,
2010,42,1,5,②이승일,③경상수,④한  진,②1.3,②1,③1.8,②-③2.3,②-③1.9,②-③-④4.8,,
2010,42,1,6,①손제민,⑤신동길,②권오현,①1.3,①1,⑤1.9,①-⑤2.7,①-⑤2.1,①-②-⑤5.7,,
2010,42,1,7,②권명호,④박광혁,①공상희,②1.9,②1.2,④1.8,②-④4.8,②-④2.8,①-②-④4.2,,
2010,42,1,8,⑥손근성,④한  운,①장영태,⑥4.3,⑥2.4,④3.6,⑥-④49.7,④-⑥29.8,①-④-⑥12,,
2010,42,1,9,②지현욱,④임인섭,③신동열,②11.8,②3.1,④2.2,②-④21.4,②-④10.7,②-③-④14.1,,
2010,42,1,10,①어선규,②김효년,⑥허명옥,①2,①1.4,②1.6,①-②6.2,①-②3.7,①-②-⑥5.8,,
2010,42,1,11,④이장호,①정주현,⑤강지환,④4.5,④3.2,①1.6,④-①21.7,①-④7.6,①-④-⑤7.3,,
2010,42,1,12,④최광성,②전진원,⑤사재준,④1.6,④1.1,②3.3,④-②8.3,②-④5.5,②-④-⑤5.8,,
2010,42,1,13,⑤송종해,③신동길,②김대선,⑤3.3,⑤2.1,③1.7,⑤-③11.5,③-⑤5.4,②-③-⑤2.7,,
2010,42,1,14,③손근성,⑤이동준,④서지혜,③2.3,③1.1,⑤2.1,③-⑤6.6,③-⑤4.2,③-④-⑤21.8,,
2010,42,1,15,①박광혁,③배혜민,②김동경,①1.7,①1.2,③1.9,①-③4.8,①-③3.6,①-②-③11.3,,
2010,42,2,1,②김정민,④김대선,⑥서지혜,②7.9,[]1,,②-④13.3,②-④3.9,②-④-⑥11.9,,
2010,42,2,2,③김국흠,⑥한  진,②배혜민,③47.3,③20.2,⑥9.5,③-⑥353.7,③-⑥97.5,②-③-⑥80,,
2010,42,2,3,③이승일,⑤김효년,②이동준,③1.7,③1.2,⑤2.9,③-⑤6.1,③-⑤5.5,②-③-⑤3.4,,
2010,42,2,4,⑤길현태,②김명진,①한  운,⑤4.1,⑤1.9,②1.4,⑤-②7.7,②-⑤3.7,①-②-⑤5.3,,
2010,42,2,5,②공상희,⑥정주현,①이용세,②4.3,②2.2,⑥2.8,②-⑥14.7,②-⑥7.8,①-②-⑥6.3,,
2010,42,2,6,③정민수,⑤장영태,①허명옥,③3.2,③1.4,⑤2.1,③-⑤10.2,③-⑤6,①-③-⑤2.7,,
2010,42,2,7,①김종목,③김기한,④김동경,①1.4,①1.2,③4.6,①-③8.4,①-③6.8,①-③-④7.7,,
2010,42,2,8,④지현욱,①강지환,⑥권명호,④9.6,④3.4,①1.1,④-①14.1,①-④4.4,①-④-⑥4.7,,
2010,42,2,9,③오세준,①이재학,⑤손근성,③5.3,③2.5,①1.3,③-①12.7,①-③3.7,①-③-⑤3.9,,
2010,42,2,10,④손제민,⑤어선규,③박규순,④1.6,④1.1,⑤1.8,④-⑤3,④-⑤2.2,③-④-⑤4.1,,
2010,42,2,11,④송종해,⑤최광성,⑥서화모,④3.7,④2.7,⑤2.3,④-⑤14.5,④-⑤7.7,④-⑤-⑥16,,
2010,42,2,12,③이장호,②길현태,⑥배혜민,③5,③2.6,②1.2,③-②11.2,②-③3.8,②-③-⑥5.5,,
2010,42,2,13,①장수영,③김성훈,⑤김창규,①1.3,①1,③2.7,①-③7.8,①-③5.9,①-③-⑤28.8,,
2010,42,2,14,②김재윤,①사재준,③정주현,②5.1,②1.5,①1.9,②-①16.6,①-②6.7,①-②-③3,,
2010,42,2,15,③권명호,④이용세,②손근성,③3.3,③1.4,④1.9,③-④7,③-④5.3,②-③-④1.8,,
2011,1,1,1,①박상민,②엄익현,③민영건,①1.3,①1,②2.1,①-②3.5,①-②3,①-②-③8.1,,
2011,1,1,2,①김태규,④이경섭,⑤구본수,①1.6,①1.2,④3.6,①-④8,①-④5.8,①-④-⑤14.2,,
2011,1,1,3,③장수영,②김민천,①정주현,③4.5,③3,②1.1,③-②11.1,②-③3.3,①-②-③6.4,,
2011,1,1,4,②신동길,③사재준,⑤장영태,②2.4,②1.4,③1.3,②-③5.7,②-③2.6,②-③-⑤3.2,,
2011,1,1,5,③어선규,⑥김국흠,②허명옥,③1.1,③1,⑥1.3,③-⑥2.2,③-⑥1.8,②-③-⑥2.2,,
2011,1,1,6,②이승일,①진석현,④이흥우,②1.8,②1.3,①4.3,②-①10.5,①-②6.4,①-②-④26.3,,
2011,1,1,7,⑥류성원,①김정민,⑤임인섭,⑥5.4,⑥1.8,①1.8,⑥-①18.5,①-⑥7.4,①-⑤-⑥51.4,,
2011,1,1,8,④김기한,①이장호,⑤오승철,④5.8,④1.8,①1,④-①7.9,①-④2.2,①-④-⑤8.2,,
2011,1,1,9,②이재학,⑤박상민,③김명진,②1.3,②1.4,⑤1.4,②-⑤3.6,②-⑤2.5,②-③-⑤5.8,,
2011,1,1,10,③김승택,①최재원,⑥장수영,③6.1,③2.7,①1.6,③-①14.8,①-③5.9,①-③-⑥6.7,,
2011,1,1,11,②정민수,④정주현,①김희용,②4.8,②2.1,④5.2,②-④31.4,②-④21.8,①-②-④13.2,,
2011,1,1,12,③길현태,⑥신동길,①최광성,③1.8,③1.4,⑥2,③-⑥4.9,③-⑥3.5,①-③-⑥4.1,,
2011,1,1,13,①한  진,④이승일,②이종한,①4.6,①2.6,④1.1,①-④12.2,①-④4.7,①-②-④12.9,,
2011,1,1,14,⑥어선규,②안병윤,⑤황이태,⑥3.2,⑥1.7,②10.7,⑥-②96.7,②-⑥70.7,②-⑤-⑥95,,
2011,1,1,15,①장영태,④강지환,⑤진석현,①1.8,①1.3,④3.3,①-④7.7,①-④6.7,①-④-⑤14.7,,
2011,1,2,1,⑥손제민,③이장호,①박광혁,⑥10.8,⑥2.8,③1.1,⑥-③19.8,③-⑥5.2,①-③-⑥2.8,,
2011,1,2,2,①박준호,⑥김태규,③이경섭,①3.1,①1.5,⑥1.7,①-⑥10.1,①-⑥4.9,①-③-⑥3.8,,
2011,1,2,3,①박정아,②경상수,④김희용,①7.3,①2.8,②3,①-②31.4,①-②16,①-②-④28.1,,
2011,1,2,4,⑤김민천,①김종목,②권명호,⑤4.2,⑤1.5,①1.9,⑤-①9.8,①-⑤5.1,①-②-⑤2.7,,
2011,1,2,5,①어선규,②최주화,③원용관,①1.2,①1,②1.9,①-②3.3,①-②2.9,①-②-③8.1,,
2011,1,2,6,①지현욱,④류성원,②길현태,①6.1,①2.5,④1.7,①-④16.3,①-④7.6,①-②-④4,,
2011,1,2,7,③신동길,②이지수,⑤김기한,③2.4,③1.5,②2.6,③-②10.3,②-③6.3,②-③-⑤7.7,,
2011,1,2,8,②김국흠,③최재원,⑤이승일,②2.2,②1.4,③1.8,②-③8.4,②-③5.8,②-③-⑤4.1,,
2011,1,2,9,④박상민,⑤김승택,①권오현,④1.7,④1.1,⑤2.9,④-⑤5.7,④-⑤4.9,①-④-⑤14,,
2011,1,2,10,①사재준,②김동경,③김정민,①1.6,①1.2,②2.1,①-②5.6,①-②3.8,①-②-③7,,
2011,1,2,11,③김민천,②한  운,⑤김선필,③1.3,③1,②3,③-②7.4,②-③5.4,②-③-⑤15.9,,
2011,1,2,12,④어선규,③손근성,①손제민,④1.6,④1,③5,④-③9.4,③-④6.7,①-③-④4.5,,
2011,1,2,13,①안성훈,②김기한,⑥길현태,①28.8,①8.7,②1.4,①-②68.6,①-②21.6,①-②-⑥18.9,,
2011,1,2,14,②장수영,③엄익현,⑤한종석,②1.7,②1,③3.9,②-③6.5,②-③5.9,②-③-⑤30.4,,
2011,1,2,15,②박상민,③한  진,⑥최주화,②1.3,②1,③2.9,②-③3.8,②-③3.2,②-③-⑥10.6,,
2011,2,1,1,③구현구,④김대선,①김명진,③1.5,③1.3,④3,③-④6.5,③-④5.4,①-③-④4.4,,
2011,2,1,2,④김태규,②이경섭,⑥반혜진,④1.8,④1.3,②1.2,④-②4.4,②-④1.9,②-④-⑥11.5,,
2011,2,1,3,④이장호,③김동경,⑤어선규,④9.3,④2.8,③1.8,④-③20.5,③-④8,③-④-⑤3.6,,
2011,2,1,4,②김종희,①손근성,⑤손제민,②2,②1.4,①1.4,②-①5.6,①-②2.3,①-②-⑤2,,
2011,2,1,5,④사재준,②민영건,⑥서지혜,④1.7,④1.2,②2.1,④-②6.7,②-④4.3,②-④-⑥18.1,,
2011,2,1,6,④한종석,①이승일,③박상민,④32,④8,①1.6,④-①117.3,①-④38.1,①-③-④7.3,,
2011,2,1,7,②신동열,④장영태,⑥권명호,②8.4,[]1,,②-④8.8,②-④3.2,②-④-⑥1.9,,
2011,2,1,8,④김국흠,⑤김세원,①최주화,④2.1,④1.7,⑤2.6,④-⑤7.3,④-⑤4.2,①-④-⑤6.1,,
2011,2,1,9,②어선규,①김현한,⑤류성원,②1.3,②1.2,①2.6,②-①4.9,①-②3.1,①-②-⑤10.7,,
2011,2,1,10,①손동민,②김대선,④최재원,①3,①1.6,②1.8,①-②6.8,①-②3.9,①-②-④11,,
2011,2,1,11,②오세준,④길현태,①원용관,②5.8,②1.8,④1.1,②-④7.7,②-④3.2,①-②-④8.8,,
2011,2,1,12,①장수영,④김명진,③김민길,①1.7,①1.2,④2.3,①-④5.7,①-④4.1,①-③-④11.3,,
2011,2,1,13,①권명호,③임인섭,②박광혁,①1.6,①1.2,③9.2,①-③33.5,①-③30,①-②-③16.7,,
2011,2,1,14,④김종희,②사재준,⑥이승일,④3.1,④1.4,②1.2,④-②5,②-④1.9,②-④-⑥3.6,,
2011,2,1,15,②손제민,①한종석,⑥이재학,②1.3,②1.4,①3.3,②-①15.6,①-②9.7,①-②-⑥24.5,,
2011,2,2,1,③사재준,④손동민,⑤김국흠,③2.3,③1.1,④2.2,③-④10,③-④7.8,③-④-⑤8.6,,
2011,2,2,2,⑤이경섭,④박준호,⑥구본수,⑤5.7,⑤1.6,④6.8,⑤-④37.7,④-⑤23,④-⑤-⑥88.7,,
2011,2,2,3,⑥장영태,①권일혁,④김세원,⑥4.2,⑥1.8,①4.4,⑥-①60.9,①-⑥27.9,①-④-⑥66.7,,
2011,2,2,4,②지현욱,①김동경,④장수영,②12.6,②6.1,①1.3,②-①56.9,①-②16.9,①-②-④8.5,,
2011,2,2,5,③송효석,⑥박상민,①김선필,③4.1,③1.7,⑥1.3,③-⑥14.9,③-⑥4.5,①-③-⑥2.3,,
2011,2,2,6,③김현한,⑥황만주,④박재경,③6.8,③2.3,⑥6.9,③-⑥20.1,③-⑥16.2,③-④-⑥32.5,,
2011,2,2,7,②진석현,⑥김승택,③이종한,②2.7,②1.9,⑥4.4,②-⑥12.4,②-⑥9.3,②-③-⑥19.9,,
2011,2,2,8,⑥사재준,⑤구현구,①이경원,⑥4.6,⑥1.6,⑤1.6,⑥-⑤10.6,⑤-⑥3.5,①-⑤-⑥17.6,,
2011,2,2,9,④어선규,②최재원,①황이태,④1.9,④1,②3.8,④-②8.2,②-④6.3,①-②-④8.2,,
2011,2,2,10,⑤이승일,②김정민,③권명호,⑤7.3,⑤3,②2.2,⑤-②30,②-⑤14.9,②-③-⑤6.5,,
2011,2,2,11,①김국흠,③류성원,⑥손제민,①2.2,①1,③1.8,①-③4.2,①-③2.7,①-③-⑥2.6,,
2011,2,2,12,①김세원,③김대선,⑤길현태,①5.2,①1.4,③2.5,①-③13.4,①-③7.2,①-③-⑤7.2,,
2011,2,2,13,①박상민,⑤한  운,③오세준,①1.2,①1.1,⑤2.7,①-⑤5.3,①-⑤4.4,①-③-⑤4.3,,
2011,2,2,14,②장영태,③서지혜,⑤김동경,②1.5,②1,③6.1,②-③8.5,②-③7.8,②-③-⑤10.4,,
2011,2,2,15,⑥김선필,③황만주,⑤신동열,⑥6.2,⑥3.6,③1.1,⑥-③23.3,③-⑥7.6,③-⑤-⑥6.6,,
2011,3,1,1,①진석현,④정민수,③배혜민,①1.6,①1.2,④1.3,①-④3.7,①-④1.8,①-③-④3.6,,
2011,3,1,2,⑥이경섭,③임태경,④구본수,⑥6.6,⑥3.8,③5.9,⑥-③85.2,③-⑥46.8,③-④-⑥64.4,,
2011,3,1,3,①김대선,⑥신동열,④경상수,①5.1,①2,⑥6.9,①-⑥67.7,①-⑥36.6,①-④-⑥54.9,,
2011,3,1,4,④김도환,③김세원,①김창규,④12.5,④3.1,③1.5,④-③54.2,③-④19.5,①-③-④3.6,,
2011,3,1,5,①김민천,⑥이동준,②김재윤,①3.2,①1.7,⑥3,①-⑥12,①-⑥7.2,①-②-⑥12.5,,
2011,3,1,6,④송종해,⑥김종민,⑤김희용,④7.8,④3.6,⑥1.5,④-⑥21,④-⑥9.2,④-⑤-⑥12.7,,
2011,3,1,7,②양원준,①강지환,⑤김국흠,②2.4,②1.9,①1.8,②-①11.4,①-②5.9,①-②-⑤3.6,,
2011,3,1,8,④박석문,③안지민,②이용세,④2.4,④1.5,③1.3,④-③5.7,③-④2.5,②-③-④2.8,,
2011,3,1,9,①박재경,②정주현,④김현철,①15.8,①4.8,②2.1,①-②70.5,①-②29.4,①-②-④6.1,,
2011,3,1,10,④신동길,③김종희,⑥진석현,④2.1,④1.1,③1.7,④-③5.5,③-④2.8,③-④-⑥3.5,,
2011,3,1,11,①정민수,⑤김대선,④황이태,①1.3,①1.1,⑤2.7,①-⑤4.1,①-⑤3.2,①-④-⑤17.1,,
2011,3,1,12,②김동민,③유근영,④김민천,②1.5,②1.1,③3.4,②-③4.8,②-③3.8,②-③-④6,,
2011,3,1,13,①이동준,③김국흠,④윤동오,①2.8,①1.4,③1.2,①-③4.1,①-③1.8,①-③-④3.5,,
2011,3,1,14,③김종민,②황만주,⑤이경원,③1.2,③1,②4.4,③-②6.7,②-③5.7,②-③-⑤7.2,,
2011,3,1,15,②김현철,⑥권일혁,④김창규,②1.4,②1.1,⑥5.5,②-⑥9.9,②-⑥9,②-④-⑥3.4,,
2011,3,2,1,③김동민,①신동길,②황이태,③2.2,③1,①1.1,③-①2.9,①-③1.3,①-②-③4.6,,
2011,3,2,2,③구본수,⑥박준호,⑤김태규,③6.1,③1.6,⑥9.8,③-⑥74.1,③-⑥42,③-⑤-⑥37.1,,
2011,3,2,3,①김종희,③양원준,⑥김도환,①3.6,①1.3,③1.4,①-③10.2,①-③4.9,①-③-⑥30.5,,
2011,3,2,4,②안지민,④박석준,⑥김현철,②1.7,②1.3,④7.2,②-④15,②-④10.8,②-④-⑥5.7,,
2011,3,2,5,②김세원,③정주현,⑥송종해,②3.4,②2,③1.5,②-③7.9,②-③4.6,②-③-⑥14.2,,
2011,3,2,6,②유근영,⑤김창규,④김대선,②2.7,②1.7,⑤1.3,②-⑤5.9,②-⑤3,②-④-⑤2.7,,
2011,3,2,7,⑤박석문,⑥김민천,④허명옥,⑤1.8,⑤1.3,⑥3.1,⑤-⑥7.7,⑤-⑥7.5,④-⑤-⑥11.9,,
2011,3,2,8,⑤이동준,④진석현,②한  진,⑤5.6,⑤2.7,④1.2,⑤-④14.9,④-⑤3.4,②-④-⑤4.5,,
2011,3,2,9,④이응석,②김국흠,③원용관,④3,④1.1,②1.5,④-②3.8,②-④1.8,②-③-④4.4,,
2011,3,2,10,⑤신동길,⑥양원준,④전두식,⑤1.7,⑤1.2,⑥2.9,⑤-⑥5.7,⑤-⑥3.9,④-⑤-⑥14.5,,
2011,3,2,11,⑥정민수,②박석준,①김도환,⑥4.3,⑥1.8,②4,⑥-②23,②-⑥10.4,①-②-⑥8.1,,
2011,3,2,12,⑥김동민,③김현철,⑤김종희,⑥4.7,⑥1.8,③1.1,⑥-③7.2,③-⑥1.9,③-⑤-⑥2.6,,
2011,3,2,13,①김종민,⑤공상희,③강지환,①1.1,①1.1,⑤3.6,①-⑤4.2,①-⑤4,①-③-⑤3.5,,
2011,3,2,14,②박석문,③김창규,①엄익현,②2.1,②1.3,③1.2,②-③2.5,②-③1.6,①-②-③6.1,,
2011,3,2,15,③이동준,①이응석,②송종해,③4.8,③1.3,①1.1,③-①7.1,①-③2.2,①-②-③4.5,,
2011,4,1,1,③정주현,②김승택,①사재준,③3.6,③1.4,②4.1,③-②32.5,②-③20.7,①-②-③4.4,,
2011,4,1,2,②김창규,④강지환,⑤김민천,②1.5,②1,④8.5,②-④11.2,②-④9.1,②-④-⑤5.1,,
2011,4,1,3,③박상민,①이용세,⑥어선규,③1.8,③1.2,①1.6,③-①3.7,①-③2,①-③-⑥1.9,,
2011,4,1,4,⑥신동길,①장수영,④양원준,⑥3.7,⑥1.7,①1.2,⑥-①9.3,①-⑥2.7,①-④-⑥3.8,,
2011,4,1,5,①김현철,②배혜민,③한  운,①1.2,①1.1,②3.6,①-②4.9,①-②4.3,①-②-③8.6,,
